landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility,frame_number
0.3572709858417511,0.49826428294181824,0.16712641716003418,0.9999876022338867,0.34849467873573303,0.48200365900993347,0.23983177542686462,0.9999797344207764,0.351805180311203,0.47210457921028137,0.24000772833824158,0.9999786615371704,0.3553006649017334,0.46308624744415283,0.23985092341899872,0.9999769926071167,0.34546011686325073,0.5106942057609558,0.24188321828842163,0.9999858140945435,0.34707483649253845,0.5205510854721069,0.2418363094329834,0.9999877214431763,0.3494909107685089,0.5289692878723145,0.24187640845775604,0.9999908208847046,0.3686138391494751,0.4529436528682709,0.4553220272064209,0.999982476234436,0.3655489981174469,0.5395089387893677,0.4702872037887573,0.9999920129776001,0.37904104590415955,0.47921231389045715,0.22957640886306763,0.9999806880950928,0.3769150972366333,0.5170959234237671,0.23297658562660217,0.9999831914901733,0.46762412786483765,0.3804683983325958,0.4342140257358551,0.9999587535858154,0.46144741773605347,0.6096377372741699,0.49372199177742004,0.9999788999557495,0.5111990571022034,0.21530389785766602,0.11829966306686401,0.9977161884307861,0.5187714099884033,0.7757896780967712,0.18343810737133026,0.9958103895187378,0.39590463042259216,0.2659817934036255,-0.1500883549451828,0.9813985228538513,0.40755516290664673,0.7622499465942383,-0.17076225578784943,0.9816532731056213,0.382013201713562,0.29018300771713257,-0.2133166790008545,0.9053250551223755,0.37986406683921814,0.7545362114906311,-0.24979224801063538,0.9246596097946167,0.3818759322166443,0.30500662326812744,-0.16622059047222137,0.8896844983100891,0.37888383865356445,0.7302671074867249,-0.198451966047287,0.9066070914268494,0.38791364431381226,0.30379074811935425,-0.1418103724718094,0.8742636442184448,0.3907804489135742,0.726290762424469,-0.16546392440795898,0.8876224160194397,0.6508934497833252,0.4261471927165985,-0.015056402422487736,0.9998811483383179,0.6512424945831299,0.5795902013778687,0.01508298609405756,0.9999158382415771,0.6609237194061279,0.36627286672592163,-0.7589821815490723,0.9948427081108093,0.6669291257858276,0.6845935583114624,-0.6236843466758728,0.994195282459259,0.8653801083564758,0.33551838994026184,-0.6640770435333252,0.9528843760490417,0.8758092522621155,0.7121152281761169,-0.6139050722122192,0.9903501868247986,0.9074370265007019,0.3586641848087311,-0.6622101664543152,0.9532650709152222,0.925844132900238,0.6905239820480347,-0.6223249435424805,0.9756760597229004,0.9508411288261414,0.25231999158859253,-0.8993321657180786,0.9580696821212769,0.9659736156463623,0.8112410306930542,-0.8809482455253601,0.9730437397956848,0
0.3568066656589508,0.49973973631858826,0.11590800434350967,0.9999831318855286,0.34755557775497437,0.48479801416397095,0.1824815422296524,0.9999722242355347,0.35005950927734375,0.4741801917552948,0.18262945115566254,0.9999715685844421,0.3530607521533966,0.46439123153686523,0.1824539303779602,0.999968409538269,0.34538695216178894,0.5135542750358582,0.1829833835363388,0.9999800324440002,0.3470173180103302,0.5225492119789124,0.18296320736408234,0.9999829530715942,0.3494478762149811,0.5304428339004517,0.18299441039562225,0.9999867081642151,0.36742404103279114,0.4528788924217224,0.3868754804134369,0.9999779462814331,0.3655906021595001,0.540586531162262,0.39489632844924927,0.9999887347221375,0.3781294822692871,0.4796629846096039,0.17769211530685425,0.9999745488166809,0.3763306140899658,0.5178152918815613,0.17902906239032745,0.9999768733978271,0.46151843667030334,0.3822404146194458,0.37718379497528076,0.9999532103538513,0.46018147468566895,0.606667160987854,0.43459081649780273,0.9999727010726929,0.5094395279884338,0.2192407250404358,0.07856251299381256,0.9977599382400513,0.5184816718101501,0.7758150696754456,0.12562039494514465,0.9958981275558472,0.39590275287628174,0.2659556269645691,-0.17350268363952637,0.9818383455276489,0.40757352113723755,0.7627495527267456,-0.23467721045017242,0.9819070100784302,0.3819348216056824,0.2901374399662018,-0.23051661252975464,0.9073289036750793,0.38080334663391113,0.7588825225830078,-0.30999812483787537,0.9256249070167542,0.3815914988517761,0.3052282929420471,-0.178595632314682,0.8920546770095825,0.38116902112960815,0.7378495931625366,-0.2554794251918793,0.9075689911842346,0.38788041472435,0.3042218089103699,-0.16206155717372894,0.8766962885856628,0.39182963967323303,0.7338394522666931,-0.22807040810585022,0.8885186314582825,0.6447681188583374,0.4261329174041748,-0.013126188889145851,0.999824583530426,0.6396191120147705,0.5791977643966675,0.013173503801226616,0.9998766183853149,0.6725428104400635,0.3617449998855591,-0.7091118693351746,0.9943587779998779,0.6677632331848145,0.6859994530677795,-0.6377567052841187,0.9941807985305786,0.8653993606567383,0.3390684723854065,-0.5252006649971008,0.949173092842102,0.8771070837974548,0.7128608226776123,-0.5379342436790466,0.9902883768081665,0.908665120601654,0.36148393154144287,-0.5143203139305115,0.9486396312713623,0.9257900714874268,0.6910693645477295,-0.5334746837615967,0.974764883518219,0.952015221118927,0.2549753487110138,-0.7472953200340271,0.9541544914245605,0.9659731388092041,0.8110886216163635,-0.7864841222763062,0.9721662402153015,1
0.3565775156021118,0.5006633400917053,0.12147212028503418,0.9999825358390808,0.34658968448638916,0.4867285192012787,0.18736380338668823,0.9999712705612183,0.3485780954360962,0.4758046269416809,0.18751934170722961,0.999970555305481,0.35122448205947876,0.465656042098999,0.18735606968402863,0.9999669790267944,0.3451314866542816,0.5153855085372925,0.18835033476352692,0.9999791979789734,0.346805214881897,0.523989737033844,0.188349649310112,0.9999821782112122,0.3492903709411621,0.5316402912139893,0.188400000333786,0.9999859929084778,0.3664166033267975,0.4525640904903412,0.39315474033355713,0.9999775886535645,0.36565518379211426,0.5422102808952332,0.4038916528224945,0.9999883770942688,0.377902626991272,0.47992995381355286,0.18416838347911835,0.999974250793457,0.37623459100723267,0.518405556678772,0.18620562553405762,0.999976396560669,0.4594123363494873,0.383102685213089,0.3857569694519043,0.9999514818191528,0.4594217538833618,0.6047793030738831,0.4443707764148712,0.9999720454216003,0.508552074432373,0.2220475673675537,0.08716278523206711,0.9978334307670593,0.5184049606323242,0.7759305834770203,0.13455751538276672,0.9960479736328125,0.3963405191898346,0.264060914516449,-0.17041721940040588,0.982567310333252,0.40824857354164124,0.7639464139938354,-0.23338399827480316,0.9828000664710999,0.38210758566856384,0.28746548295021057,-0.2278192788362503,0.9105031490325928,0.3821764886379242,0.7611439228057861,-0.307367205619812,0.9289124608039856,0.3815067410469055,0.30369192361831665,-0.1771090030670166,0.8958744406700134,0.38335663080215454,0.7408356070518494,-0.2545963525772095,0.9115204215049744,0.3878695070743561,0.3030077815055847,-0.15955263376235962,0.8809700608253479,0.39306867122650146,0.7372443675994873,-0.22698991000652313,0.8929963111877441,0.6403359174728394,0.42685413360595703,-0.01294089574366808,0.9997816681861877,0.632459282875061,0.5791628360748291,0.01299756858497858,0.999851405620575,0.676508903503418,0.3610396683216095,-0.6932809352874756,0.9940719604492188,0.6677529215812683,0.6865834593772888,-0.6358873844146729,0.9942387938499451,0.866229236125946,0.3396728038787842,-0.5635343194007874,0.9472541213035583,0.8770550489425659,0.7129257917404175,-0.56132972240448,0.9903109669685364,0.9110535383224487,0.36175450682640076,-0.5594742894172668,0.946375846862793,0.9253678917884827,0.6910685300827026,-0.5628251433372498,0.9745435118675232,0.9538246393203735,0.2549174726009369,-0.7946339249610901,0.9519855976104736,0.9658665060997009,0.8110906481742859,-0.8200488686561584,0.9718691110610962,2
0.3564963638782501,0.5008347630500793,0.005169809330254793,0.9999787211418152,0.3461727797985077,0.4869396984577179,0.06568210572004318,0.9999657869338989,0.3479858934879303,0.4760306179523468,0.06582877039909363,0.9999653100967407,0.3505486845970154,0.46585217118263245,0.06562681496143341,0.9999605417251587,0.34507471323013306,0.5156401991844177,0.06582411378622055,0.9999755024909973,0.34678027033805847,0.5242764949798584,0.06576941162347794,0.9999792575836182,0.3492748439311981,0.5319516658782959,0.0658353790640831,0.9999833106994629,0.36559367179870605,0.45246395468711853,0.26813092827796936,0.9999738335609436,0.3656667172908783,0.5425007939338684,0.2746289074420929,0.9999863505363464,0.3778805732727051,0.4799191951751709,0.07013489305973053,0.9999690651893616,0.3762044608592987,0.5184920430183411,0.07078998535871506,0.9999713897705078,0.45902711153030396,0.3835242986679077,0.28146523237228394,0.9999428987503052,0.4580686688423157,0.6037989258766174,0.3288916051387787,0.9999690651893616,0.5077024698257446,0.22359950840473175,-0.034784864634275436,0.9978805780410767,0.5174832940101624,0.7767055630683899,0.009180341847240925,0.9961673617362976,0.3961988091468811,0.2627175450325012,-0.296884685754776,0.9830254316329956,0.4074428677558899,0.7644501328468323,-0.3628377914428711,0.9834961295127869,0.38133859634399414,0.28564661741256714,-0.351176917552948,0.912443995475769,0.3822406232357025,0.7610321640968323,-0.4354432225227356,0.9315100312232971,0.38066285848617554,0.30275338888168335,-0.29795223474502563,0.8980687856674194,0.38385531306266785,0.7405868172645569,-0.38255545496940613,0.9146226048469543,0.3874882161617279,0.3021560609340668,-0.28483954071998596,0.883487343788147,0.39309266209602356,0.7375391125679016,-0.3554423451423645,0.8966255784034729,0.6361555457115173,0.4282550513744354,-0.012959790416061878,0.9997482895851135,0.6285431385040283,0.5791497230529785,0.013014803640544415,0.9998344779014587,0.6788030862808228,0.3609006106853485,-0.705115556716919,0.9935712814331055,0.6696940660476685,0.6866139769554138,-0.6371745467185974,0.9939613938331604,0.8665003180503845,0.34054794907569885,-0.5686069130897522,0.9451524615287781,0.8775936365127563,0.713079035282135,-0.5614299178123474,0.990120530128479,0.9130333065986633,0.3622972071170807,-0.5622977018356323,0.9432153105735779,0.9253373146057129,0.691089391708374,-0.5615166425704956,0.9732649326324463,0.9555665850639343,0.25594010949134827,-0.792583703994751,0.9502058029174805,0.9656805992126465,0.8105758428573608,-0.8189377188682556,0.9710223078727722,3
0.35643690824508667,0.5013729333877563,-0.05401596799492836,0.9999789595603943,0.346130907535553,0.4879361391067505,0.002205954398959875,0.9999664425849915,0.34794899821281433,0.4768539071083069,0.002402625046670437,0.9999658465385437,0.3505605161190033,0.4663999378681183,0.0022143584210425615,0.9999610781669617,0.3451043963432312,0.5162519216537476,0.003127499483525753,0.9999760389328003,0.346847802400589,0.5248256325721741,0.0030354273039847612,0.9999797344207764,0.3493618369102478,0.5324379801750183,0.0031098949257284403,0.9999837279319763,0.36559879779815674,0.45247894525527954,0.1992492377758026,0.9999743103981018,0.36603668332099915,0.5430539846420288,0.20989803969860077,0.9999867677688599,0.37776613235473633,0.4800604283809662,0.01021304726600647,0.9999698996543884,0.3761635422706604,0.518669068813324,0.01196055393666029,0.9999721050262451,0.4585924446582794,0.38362663984298706,0.2294834703207016,0.9999353289604187,0.4571787416934967,0.6028997302055359,0.27446019649505615,0.9999688267707825,0.5057051181793213,0.22347965836524963,-0.08933378756046295,0.9979444742202759,0.515916109085083,0.7797960638999939,-0.037960417568683624,0.99639892578125,0.39359837770462036,0.26303455233573914,-0.33829864859580994,0.9831888675689697,0.40323352813720703,0.764564037322998,-0.39117223024368286,0.9844115972518921,0.3785344362258911,0.28703171014785767,-0.3878520727157593,0.912182092666626,0.37938061356544495,0.7609924077987671,-0.4597466289997101,0.9346469044685364,0.37834402918815613,0.3035151958465576,-0.33271583914756775,0.8975074887275696,0.38264957070350647,0.7402693629264832,-0.4052879214286804,0.9183099269866943,0.3854285478591919,0.30261242389678955,-0.3245146870613098,0.8831031322479248,0.3918208181858063,0.7369046211242676,-0.38223326206207275,0.900890588760376,0.636845588684082,0.4282647669315338,-0.012829216197133064,0.9997200965881348,0.6303971409797668,0.5789536237716675,0.012894109822809696,0.9998229742050171,0.6777980923652649,0.3602249026298523,-0.6993005275726318,0.9934442043304443,0.6699265241622925,0.6864564418792725,-0.6305174827575684,0.9940268397331238,0.8671376705169678,0.3408631384372711,-0.5767045021057129,0.9456914067268372,0.8773602843284607,0.7130351066589355,-0.5659387111663818,0.9902662038803101,0.9132866263389587,0.3629218637943268,-0.5726091861724854,0.9427052736282349,0.9249327778816223,0.6910918951034546,-0.5679658055305481,0.972868800163269,0.9601728916168213,0.24953468143939972,-0.8009928464889526,0.9501378536224365,0.9656426310539246,0.8096154928207397,-0.8249387145042419,0.9711609482765198,4
0.35647574067115784,0.5014727711677551,0.09930893778800964,0.9999796748161316,0.34632304310798645,0.4881884455680847,0.16508306562900543,0.9999677538871765,0.3480910360813141,0.47710517048835754,0.16525180637836456,0.9999670386314392,0.3506776988506317,0.46659040451049805,0.16508716344833374,0.9999625086784363,0.3454771041870117,0.5162933468818665,0.16282086074352264,0.9999769330024719,0.3472084701061249,0.5248326659202576,0.16281470656394958,0.9999805092811584,0.3496597111225128,0.5324374437332153,0.16287656128406525,0.9999843835830688,0.3656727075576782,0.45248234272003174,0.3689406216144562,0.999975323677063,0.3670104146003723,0.5430934429168701,0.36319729685783386,0.9999874234199524,0.3778477907180786,0.4800623655319214,0.16161894798278809,0.9999713897705078,0.376221626996994,0.5186270475387573,0.1589825600385666,0.999973475933075,0.4588557183742523,0.3835985064506531,0.3690769672393799,0.9999274015426636,0.45723050832748413,0.6022743582725525,0.38512033224105835,0.9999691247940063,0.5027132034301758,0.21898360550403595,0.027926011011004448,0.9978742003440857,0.5124226212501526,0.7832664847373962,-0.018128685653209686,0.9965700507164001,0.3897973597049713,0.26148679852485657,-0.2290395349264145,0.9822235107421875,0.40069636702537537,0.7641953229904175,-0.3294737637042999,0.9849357604980469,0.37514546513557434,0.2866533696651459,-0.2737642228603363,0.9077436923980713,0.377257764339447,0.7592269778251648,-0.413297563791275,0.9363544583320618,0.3754420578479767,0.302817702293396,-0.2130853235721588,0.8921636939048767,0.38094595074653625,0.7360965013504028,-0.3753718137741089,0.9200948476791382,0.38251909613609314,0.3014895021915436,-0.21270935237407684,0.8773468136787415,0.3898029625415802,0.7344370484352112,-0.3374575674533844,0.9026525020599365,0.6372665762901306,0.42824989557266235,-0.009074300527572632,0.999697208404541,0.6314547061920166,0.5787643790245056,0.00914917141199112,0.9998136758804321,0.6776158809661865,0.3597850501537323,-0.7015926837921143,0.9935087561607361,0.6703967452049255,0.6855061054229736,-0.6422507762908936,0.9943161010742188,0.8683614730834961,0.3407985270023346,-0.6178538203239441,0.9466168284416199,0.8901622891426086,0.7218021750450134,-0.64430832862854,0.9906214475631714,0.9144275784492493,0.36289742588996887,-0.6222184300422668,0.9437932968139648,0.9253274202346802,0.6912783980369568,-0.6537255644798279,0.973383367061615,0.9620404243469238,0.2503720819950104,-0.8613448143005371,0.9512179493904114,0.9669069647789001,0.8095850944519043,-0.9213030338287354,0.9720653295516968,5
0.3569331467151642,0.5014998316764832,0.07005860656499863,0.999980628490448,0.34738147258758545,0.48820656538009644,0.13387742638587952,0.9999695420265198,0.34927165508270264,0.47708290815353394,0.13405416905879974,0.9999687671661377,0.3520393371582031,0.46657508611679077,0.13387255370616913,0.9999645352363586,0.34669414162635803,0.5162874460220337,0.13361528515815735,0.9999781847000122,0.3484518826007843,0.5248329043388367,0.1335638463497162,0.9999815225601196,0.35084468126296997,0.5324383974075317,0.13363990187644958,0.9999852180480957,0.366672545671463,0.45244890451431274,0.3384954631328583,0.9999766945838928,0.36859917640686035,0.5431694388389587,0.3436359465122223,0.9999881982803345,0.3783195912837982,0.4800344705581665,0.1337464451789856,0.9999730587005615,0.37668558955192566,0.5185895562171936,0.13358944654464722,0.9999749660491943,0.45888751745224,0.3822178840637207,0.3428698182106018,0.9999157190322876,0.45749545097351074,0.6024121046066284,0.378377228975296,0.9999690055847168,0.4990653991699219,0.21225662529468536,-0.015073265880346298,0.9978264570236206,0.5059282779693604,0.7842484712600708,0.02292325347661972,0.9967365264892578,0.3836575746536255,0.259828120470047,-0.28435641527175903,0.9815756678581238,0.3940282166004181,0.7636775374412537,-0.3486959934234619,0.9854075908660889,0.3701440691947937,0.2866692543029785,-0.33606570959091187,0.9047893285751343,0.3689766228199005,0.7595252394676208,-0.4230473041534424,0.9378473162651062,0.37034428119659424,0.30302566289901733,-0.275816410779953,0.888189435005188,0.3724847137928009,0.7343448996543884,-0.3633231222629547,0.9215748310089111,0.37757375836372375,0.30125436186790466,-0.2693720757961273,0.8727044463157654,0.38236966729164124,0.7324976921081543,-0.33963045477867126,0.904242217540741,0.6375612020492554,0.42725706100463867,-0.009257626719772816,0.9996824860572815,0.6324597001075745,0.5782713294029236,0.009332983754575253,0.9998108744621277,0.6791756749153137,0.3594057559967041,-0.7152882814407349,0.9935213923454285,0.6703693270683289,0.6827173829078674,-0.6558746695518494,0.9944642186164856,0.8690011501312256,0.3408766984939575,-0.661761462688446,0.9473093748092651,0.8948698043823242,0.7229334712028503,-0.6680357456207275,0.9908295273780823,0.9147458672523499,0.36316365003585815,-0.6668698191642761,0.9442719221115112,0.9253309965133667,0.6912814974784851,-0.6790438294410706,0.9734857678413391,0.9635135531425476,0.2529491186141968,-0.9104571342468262,0.9523694515228271,0.9670325517654419,0.8081504106521606,-0.9521029591560364,0.972658097743988,6
0.35716235637664795,0.5014647841453552,0.08949127793312073,0.9999816417694092,0.34808021783828735,0.48816701769828796,0.1550314873456955,0.9999711513519287,0.35014471411705017,0.47703835368156433,0.1552296131849289,0.9999703764915466,0.35305309295654297,0.46649420261383057,0.15504544973373413,0.9999663829803467,0.3471803069114685,0.5162225365638733,0.15373867750167847,0.9999794363975525,0.3488365411758423,0.5247170925140381,0.15370024740695953,0.9999825954437256,0.351126492023468,0.5323221683502197,0.15381291508674622,0.9999861121177673,0.3673866391181946,0.45223650336265564,0.35502272844314575,0.9999780058860779,0.3688671886920929,0.5431368947029114,0.35130855441093445,0.9999889731407166,0.37850427627563477,0.4799787402153015,0.15063132345676422,0.9999745488166809,0.3768397569656372,0.5183312296867371,0.14898262917995453,0.9999764561653137,0.459056556224823,0.38212093710899353,0.34513187408447266,0.999908983707428,0.4574333727359772,0.6025135517120361,0.38958439230918884,0.9999691247940063,0.4849459230899811,0.20895200967788696,0.007627469953149557,0.9978607296943665,0.49631425738334656,0.7889094948768616,0.05724147707223892,0.9969083666801453,0.3714786767959595,0.2599354386329651,-0.24214057624340057,0.9810435175895691,0.3853059709072113,0.7629123330116272,-0.30900076031684875,0.9856792092323303,0.3619561195373535,0.2890690863132477,-0.2876664996147156,0.9015370607376099,0.3583891689777374,0.7594634294509888,-0.38420310616493225,0.9382795095443726,0.36339911818504333,0.3054840862751007,-0.22414708137512207,0.8838117718696594,0.362403929233551,0.7310507297515869,-0.33463814854621887,0.9216670393943787,0.3703140914440155,0.3019314408302307,-0.2247440218925476,0.8679206371307373,0.3732261061668396,0.7294460535049438,-0.3017595708370209,0.9043299555778503,0.6366485357284546,0.4259761571884155,-0.009260234422981739,0.9996691942214966,0.6330830454826355,0.5779819488525391,0.009327760897576809,0.9998077750205994,0.6806566715240479,0.3590002954006195,-0.7057477235794067,0.9935554265975952,0.6703335642814636,0.6811245679855347,-0.6509093046188354,0.994623601436615,0.869587779045105,0.3409261405467987,-0.6470628380775452,0.9474301934242249,0.8954131603240967,0.7230918407440186,-0.6568694114685059,0.9910272359848022,0.9153664112091064,0.3632133901119232,-0.6492558121681213,0.9451549649238586,0.9250787496566772,0.6908199787139893,-0.6673412322998047,0.9740033149719238,0.9644933342933655,0.25376248359680176,-0.8903219699859619,0.9531936049461365,0.9670248627662659,0.8069161772727966,-0.938953161239624,0.9732294678688049,7
0.357869416475296,0.5015013217926025,-0.049308571964502335,0.9999827146530151,0.34876734018325806,0.48812368512153625,0.009352339431643486,0.9999729990959167,0.35103490948677063,0.4770027995109558,0.00956327747553587,0.9999722242355347,0.35409605503082275,0.46648141741752625,0.00937793217599392,0.9999684691429138,0.34775596857070923,0.5162414312362671,0.009710132144391537,0.9999808073043823,0.3494338095188141,0.52480548620224,0.009608497843146324,0.9999837279319763,0.3517380952835083,0.532470703125,0.009709950536489487,0.999987006187439,0.368173211812973,0.4522234797477722,0.20739121735095978,0.9999794960021973,0.36913514137268066,0.5432695746421814,0.2144101858139038,0.9999898076057434,0.37947407364845276,0.4800228476524353,0.014555087313055992,0.9999759793281555,0.3780001401901245,0.5183461904525757,0.015045948326587677,0.9999778866767883,0.45930832624435425,0.3822805881500244,0.2178192138671875,0.9999021291732788,0.45681023597717285,0.6027799844741821,0.2662086486816406,0.999968945980072,0.4728699028491974,0.20764899253845215,-0.12862297892570496,0.997944176197052,0.48701584339141846,0.7939941883087158,-0.06721562147140503,0.9970555901527405,0.3617357611656189,0.26012977957725525,-0.38033396005630493,0.9813863039016724,0.3743506371974945,0.7637866139411926,-0.41953954100608826,0.985904335975647,0.3525441884994507,0.29030078649520874,-0.4307337701320648,0.9024043083190918,0.35101452469825745,0.7594157457351685,-0.49155372381210327,0.938546895980835,0.3539266586303711,0.3070262372493744,-0.3735058903694153,0.8841351270675659,0.35500502586364746,0.7304025292396545,-0.43076884746551514,0.9216756224632263,0.3607155978679657,0.302080363035202,-0.36651381850242615,0.8685548901557922,0.36363327503204346,0.7294186949729919,-0.4091297686100006,0.90522700548172,0.6367813348770142,0.4252527058124542,-0.011580734513700008,0.9996554851531982,0.6341429352760315,0.57771235704422,0.0116226552054286,0.9998089671134949,0.6818305850028992,0.35874223709106445,-0.6993166208267212,0.9931604266166687,0.6700982451438904,0.6801254153251648,-0.659249484539032,0.9944164752960205,0.8697354793548584,0.3409554660320282,-0.6043379902839661,0.945640504360199,0.8953691124916077,0.7230629920959473,-0.6429989337921143,0.991013765335083,0.915481686592102,0.36322563886642456,-0.6029787659645081,0.944227397441864,0.9245812892913818,0.6904631853103638,-0.6533846259117126,0.9742597937583923,0.9646148085594177,0.2543394863605499,-0.8393945693969727,0.9530050158500671,0.9670668244361877,0.8057957887649536,-0.9178187251091003,0.973118245601654,8
0.35809653997421265,0.5015161037445068,-0.34018436074256897,0.9999838471412659,0.34880316257476807,0.4881194531917572,-0.29073193669319153,0.9999750256538391,0.3510719835758209,0.4770744740962982,-0.29049408435821533,0.9999741315841675,0.3541276156902313,0.4666290879249573,-0.29069823026657104,0.9999707937240601,0.34777554869651794,0.5162209272384644,-0.28957223892211914,0.9999822974205017,0.3494466543197632,0.5247504711151123,-0.2897421717643738,0.9999849200248718,0.35174795985221863,0.5323941707611084,-0.2896408140659332,0.9999879598617554,0.36822348833084106,0.4522212743759155,-0.09650127589702606,0.9999809265136719,0.36911898851394653,0.543209433555603,-0.08594956248998642,0.9999905824661255,0.3799116611480713,0.4801349937915802,-0.273890882730484,0.9999775886535645,0.3783856928348541,0.5183155536651611,-0.2720790207386017,0.9999794960021973,0.4594475328922272,0.38291874527931213,-0.0503823384642601,0.9998973608016968,0.4564099907875061,0.6029050350189209,0.006500991992652416,0.9999680519104004,0.4578753709793091,0.20761188864707947,-0.3908332288265228,0.9980862736701965,0.4754981994628906,0.7987883687019348,-0.3158818185329437,0.9972540736198425,0.34901246428489685,0.26353636384010315,-0.6403017044067383,0.9821155667304993,0.3635444939136505,0.763792097568512,-0.6602843403816223,0.9863103032112122,0.3387214243412018,0.29190829396247864,-0.6905795335769653,0.9046270251274109,0.3408780097961426,0.7580850124359131,-0.7332877516746521,0.939082145690918,0.34172001481056213,0.3093889057636261,-0.6355569362640381,0.8860051035881042,0.3455437123775482,0.7291638255119324,-0.6745918989181519,0.9218987822532654,0.3484703600406647,0.3049071729183197,-0.6260955333709717,0.8703657984733582,0.35319238901138306,0.7289008498191833,-0.650160014629364,0.906228244304657,0.6366537809371948,0.42508816719055176,-0.01266153622418642,0.9996170997619629,0.6342170834541321,0.5768275260925293,0.012598926201462746,0.9998018145561218,0.6820987462997437,0.35879260301589966,-0.6702345013618469,0.9920436143875122,0.6691734194755554,0.6801646947860718,-0.6412648558616638,0.9935430288314819,0.8699731230735779,0.341321736574173,-0.5051859617233276,0.9421077370643616,0.8942871689796448,0.7231754064559937,-0.5212655067443848,0.9904388189315796,0.9156540036201477,0.363342821598053,-0.4956463873386383,0.9385608434677124,0.9242392182350159,0.6901208758354187,-0.5186781287193298,0.9726502299308777,0.9646573662757874,0.2547694444656372,-0.7214183211326599,0.9487835168838501,0.9670618176460266,0.8058638572692871,-0.7747411131858826,0.9712240695953369,9
